date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow
1980-03-17,0.0,39.62,-21.35,98.56,6.69,3.29,0.31,-1.25,0.36,0.37,0.35,0.4,0.0,-0.0,-58.78,98.26,2.69,1.88,-0.45,-1.63,0.36,0.37,0.35,0.4,0.0,295.15,0.0,98.83,10.28,4.2,0.82,-0.83,0.36,0.37,0.35,0.4,0.47,1.83,0.79
1980-03-18,0.0,63.56,-33.14,98.22,6.79,2.61,-0.51,-0.31,0.36,0.36,0.35,0.4,0.0,-0.0,-106.16,98.14,0.08,-0.29,-1.38,-1.85,0.35,0.36,0.35,0.4,0.0,489.55,0.0,98.28,12.65,4.78,0.63,0.72,0.36,0.37,0.35,0.4,0.01,2.7,0.74
1980-03-19,0.0,53.33,-27.88,98.22,6.06,2.03,-1.91,-1.58,0.35,0.36,0.35,0.4,0.0,-0.0,-78.01,98.06,2.55,-1.47,-2.73,-2.51,0.35,0.36,0.35,0.4,0.0,398.1,0.0,98.31,10.66,3.88,-1.32,-0.91,0.35,0.36,0.35,0.4,0.36,3.1,0.73
1980-03-20,0.0,51.91,-28.47,97.38,2.67,-2.97,-3.27,-1.9,0.35,0.36,0.35,0.4,0.0,-0.0,-73.3,96.93,0.45,-5.43,-4.4,-2.28,0.34,0.35,0.34,0.4,0.0,366.32,0.0,98.02,5.87,-1.3,-2.29,-1.34,0.35,0.36,0.35,0.4,0.01,4.69,0.7
1980-03-21,0.24,49.22,-21.07,96.86,3.32,-2.01,-2.12,0.63,0.34,0.35,0.34,0.4,0.0,0.0,-71.41,96.8,-0.3,-5.46,-2.84,-1.12,0.34,0.35,0.34,0.4,0.38,385.2,0.0,96.99,7.66,1.26,-0.98,2.25,0.34,0.35,0.34,0.4,0.52,3.61,0.74
1980-03-22,0.19,53.46,-26.8,97.34,5.99,2.03,-0.97,-0.46,0.35,0.35,0.34,0.4,0.12,0.0,-93.02,97.05,1.39,0.35,-1.81,-2.8,0.34,0.35,0.34,0.4,0.25,442.64,0.0,97.55,11.58,3.59,-0.18,1.69,0.35,0.35,0.34,0.4,1.19,2.7,0.72
1980-03-23,0.1,42.64,-30.23,97.78,4.7,0.02,-1.48,-1.37,0.34,0.35,0.34,0.4,0.08,0.0,-77.8,97.56,1.31,-2.2,-2.37,-1.92,0.34,0.35,0.34,0.4,0.12,273.38,0.0,98.01,8.59,3.01,1.1,-0.56,0.35,0.35,0.34,0.4,0.04,2.62,0.71
1980-03-24,0.06,35.94,-19.89,98.16,4.79,1.5,-0.55,-0.24,0.34,0.35,0.34,0.4,0.05,0.0,-66.62,98.04,1.33,0.18,-1.36,-1.09,0.34,0.35,0.34,0.4,0.08,271.79,0.0,98.23,8.0,2.48,0.34,0.66,0.34,0.35,0.34,0.4,0.44,1.37,0.7
1980-03-25,0.04,58.85,-27.11,98.09,6.97,2.26,-0.15,0.75,0.34,0.34,0.34,0.4,0.02,0.0,-98.35,97.99,1.4,0.47,-1.46,-0.06,0.34,0.34,0.34,0.4,0.05,470.32,0.0,98.21,12.01,4.5,2.34,1.74,0.34,0.35,0.34,0.4,0.3,2.73,0.66
1980-03-26,0.02,61.46,-31.44,98.29,6.45,3.35,0.92,1.24,0.34,0.34,0.34,0.4,0.01,0.0,-99.1,98.13,2.3,1.95,-2.01,0.69,0.34,0.34,0.34,0.4,0.02,440.4,0.0,98.47,10.53,4.94,2.47,1.78,0.34,0.34,0.34,0.4,0.98,2.72,0.71
1980-03-27,0.0,13.24,-6.2,97.81,9.14,7.26,1.38,2.63,0.4,0.37,0.34,0.4,0.0,0.0,-31.62,97.64,5.48,2.82,-2.05,1.4,0.34,0.34,0.34,0.4,0.01,109.82,0.16,98.06,11.23,9.32,3.87,3.06,0.44,0.38,0.34,0.4,16.02,1.32,0.79
1980-03-28,0.0,44.28,-16.95,98.04,12.35,9.34,3.18,2.67,0.41,0.4,0.34,0.4,0.0,0.0,-73.93,97.84,10.29,8.19,1.62,2.14,0.4,0.38,0.34,0.4,0.0,430.69,0.0,98.18,15.6,10.47,5.63,3.15,0.43,0.4,0.34,0.4,9.47,3.69,0.94
1980-03-29,0.0,66.76,-30.36,98.17,9.12,4.35,4.87,2.41,0.4,0.4,0.34,0.4,0.0,0.0,-91.41,98.05,6.61,0.91,3.07,0.98,0.4,0.39,0.34,0.4,0.0,515.38,0.0,98.49,11.58,8.51,7.47,3.42,0.41,0.4,0.34,0.4,4.17,6.85,0.77
1980-03-30,0.0,71.09,-29.81,99.07,6.81,2.82,3.76,0.56,0.4,0.39,0.34,0.4,0.0,0.0,-91.56,98.51,3.76,0.71,1.79,-0.19,0.4,0.39,0.34,0.4,0.0,481.26,0.0,99.36,10.42,4.68,4.84,1.15,0.41,0.39,0.34,0.4,5.4,4.62,0.77
1980-03-31,0.0,47.98,-18.48,98.94,7.37,3.88,1.1,1.43,0.4,0.39,0.34,0.4,0.0,0.0,-71.65,98.44,3.95,1.78,-0.93,0.99,0.39,0.39,0.34,0.4,0.0,392.1,0.0,99.35,10.86,6.28,2.64,1.93,0.43,0.39,0.35,0.4,5.09,2.93,0.66
1980-04-01,0.0,27.71,-8.44,98.17,11.04,9.71,2.91,1.51,0.42,0.42,0.35,0.4,0.0,0.0,-59.02,98.06,7.61,6.48,-0.53,0.98,0.41,0.39,0.35,0.4,0.0,284.82,0.5,98.36,13.98,11.14,4.45,2.8,0.44,0.43,0.36,0.4,19.0,1.46,1.91
1980-04-02,0.0,68.95,-27.28,98.63,7.74,4.27,4.99,0.82,0.42,0.42,0.36,0.4,0.0,0.0,-104.72,97.93,4.21,1.64,2.93,-0.78,0.41,0.41,0.36,0.4,0.0,482.36,0.0,99.09,11.24,9.69,6.76,3.73,0.43,0.42,0.36,0.4,7.78,5.12,1.44
1980-04-03,0.0,64.66,-28.04,99.19,4.69,1.27,2.94,-2.46,0.41,0.41,0.37,0.4,0.0,0.0,-77.19,99.1,2.2,-1.11,1.7,-4.32,0.4,0.41,0.36,0.4,0.0,452.46,0.0,99.41,7.85,3.35,4.11,-0.1,0.41,0.41,0.37,0.4,4.36,4.29,1.09
1980-04-04,0.02,65.52,-29.45,99.51,3.77,-0.28,1.08,-3.1,0.4,0.4,0.37,0.4,0.0,0.0,-91.91,99.45,1.44,-2.73,-0.79,-4.7,0.4,0.4,0.37,0.4,0.05,430.65,0.0,99.68,7.06,1.83,2.09,-1.9,0.41,0.41,0.37,0.4,1.9,4.1,1.02
1980-04-05,0.04,55.37,-31.68,99.86,2.86,-2.4,-1.78,-2.02,0.39,0.4,0.37,0.4,0.03,0.0,-77.55,99.71,-1.17,-4.15,-2.89,-2.86,0.38,0.39,0.37,0.4,0.05,377.88,0.0,100.04,6.9,-1.21,-0.92,-1.36,0.4,0.4,0.37,0.4,0.48,3.74,1.01
1980-04-06,0.03,55.86,-28.53,99.92,4.31,-1.46,-2.24,-1.87,0.38,0.39,0.37,0.4,0.02,0.0,-80.51,99.81,-0.58,-2.28,-3.56,-2.58,0.37,0.39,0.37,0.4,0.04,342.6,0.0,100.05,8.94,-0.46,-1.15,-0.84,0.38,0.39,0.37,0.4,0.1,4.28,0.97
1980-04-07,0.02,54.49,-26.17,99.72,5.92,1.17,-0.58,-0.66,0.37,0.38,0.37,0.4,0.01,0.0,-69.56,99.29,0.72,-1.04,-2.09,-1.43,0.37,0.38,0.37,0.4,0.02,336.02,0.0,99.96,10.04,3.46,1.58,1.24,0.37,0.38,0.37,0.4,0.05,2.9,0.97
1980-04-08,0.01,74.02,-28.3,98.84,5.35,1.03,2.29,-1.92,0.39,0.38,0.37,0.4,0.01,0.0,-105.31,98.6,2.67,-2.77,1.59,-3.05,0.37,0.38,0.37,0.4,0.01,535.58,0.0,99.22,8.86,3.39,3.55,0.47,0.39,0.38,0.37,0.4,5.01,4.54,0.9
1980-04-09,0.03,82.59,-36.67,98.86,3.81,-0.51,2.45,-1.33,0.38,0.38,0.37,0.4,0.01,0.0,-107.6,98.74,1.17,-2.62,1.89,-2.47,0.38,0.38,0.37,0.4,0.05,528.01,0.0,99.16,7.22,0.91,3.19,-0.53,0.38,0.38,0.37,0.4,1.45,4.32,0.97
1980-04-10,0.07,49.63,-23.82,99.39,3.98,1.38,2.47,0.11,0.38,0.38,0.37,0.4,0.03,0.0,-74.54,99.17,0.89,-1.08,1.4,-0.46,0.38,0.38,0.37,0.4,0.1,365.45,0.0,99.65,8.53,4.15,3.96,0.69,0.4,0.38,0.37,0.4,3.92,2.44,0.95
1980-04-11,0.05,75.86,-33.91,99.75,5.09,1.13,-0.42,-0.93,0.38,0.38,0.37,0.4,0.03,0.0,-91.22,99.66,-1.34,-1.95,-1.86,-1.4,0.38,0.38,0.37,0.4,0.07,495.11,0.0,99.85,10.47,3.53,1.19,-0.23,0.39,0.38,0.37,0.4,0.78,3.06,0.91
1980-04-12,0.02,105.26,-48.65,99.56,7.69,1.18,-2.49,0.44,0.37,0.38,0.37,0.4,0.01,0.0,-130.12,99.36,0.33,-1.53,-3.26,-0.36,0.36,0.37,0.37,0.4,0.03,642.99,0.0,99.75,14.63,3.46,-1.9,1.31,0.38,0.38,0.37,0.4,0.0,5.78,0.88
1980-04-13,0.01,106.82,-51.07,99.34,9.4,1.93,-2.21,0.42,0.36,0.37,0.37,0.4,0.0,0.0,-134.78,99.18,2.46,-1.24,-2.85,-0.59,0.35,0.37,0.36,0.4,0.01,646.77,0.0,99.44,16.25,5.46,-1.31,1.05,0.36,0.37,0.37,0.4,0.0,5.75,0.86
1980-04-14,0.0,106.96,-48.67,99.22,10.62,3.59,-1.42,-0.41,0.35,0.36,0.36,0.4,0.0,0.0,-139.71,99.04,1.57,0.31,-2.14,-1.41,0.34,0.36,0.36,0.4,0.0,645.65,0.0,99.34,18.39,6.82,-0.67,0.13,0.35,0.37,0.36,0.4,0.0,5.27,0.82
1980-04-15,0.0,107.78,-48.99,99.02,12.19,4.69,-1.84,-0.75,0.34,0.36,0.36,0.4,0.0,0.0,-135.7,98.95,3.7,1.72,-2.21,-1.67,0.33,0.35,0.36,0.4,0.0,649.28,0.0,99.08,19.61,7.78,-1.41,-0.23,0.34,0.36,0.36,0.4,0.0,6.1,0.8
1980-04-16,0.0,108.08,-49.1,99.1,12.7,5.45,-1.45,-1.03,0.33,0.35,0.36,0.4,0.0,0.0,-136.2,98.98,4.41,3.04,-1.83,-1.67,0.32,0.35,0.36,0.4,0.0,649.13,0.0,99.22,20.12,7.84,-1.05,-0.61,0.33,0.35,0.36,0.4,0.0,5.98,0.78
1980-04-17,0.0,101.25,-44.93,98.79,12.8,5.78,0.09,-0.92,0.32,0.34,0.36,0.39,0.0,0.0,-127.36,98.58,4.12,2.76,-1.52,-2.25,0.32,0.34,0.36,0.39,0.0,633.3,0.0,98.98,19.95,7.89,1.44,0.08,0.33,0.35,0.36,0.4,0.01,5.45,0.79
1980-04-18,0.0,87.28,-35.48,98.55,10.12,4.24,1.97,-1.98,0.31,0.34,0.36,0.39,0.0,0.0,-100.71,98.37,6.89,1.84,0.99,-2.72,0.31,0.33,0.35,0.39,0.0,569.26,0.0,98.69,13.28,6.38,3.5,-0.19,0.32,0.34,0.36,0.39,0.6,6.11,0.76
1980-04-19,0.0,31.82,-15.36,97.82,7.64,4.87,3.77,-0.89,0.35,0.33,0.35,0.39,0.0,0.0,-83.07,97.58,3.18,-0.42,2.84,-3.01,0.32,0.33,0.35,0.39,0.0,197.13,0.0,98.3,9.67,8.13,5.05,1.34,0.38,0.34,0.35,0.39,7.71,3.16,0.81
1980-04-20,0.04,78.07,-37.75,97.58,3.71,-0.18,3.1,-0.37,0.37,0.34,0.35,0.39,0.0,0.0,-89.8,97.38,1.2,-2.62,1.41,-1.45,0.36,0.34,0.35,0.39,0.07,501.5,0.0,97.84,7.06,2.24,4.45,0.59,0.39,0.35,0.35,0.39,4.95,4.26,0.81
1980-04-21,0.19,89.19,-38.34,98.41,4.13,0.36,0.74,-1.9,0.38,0.35,0.35,0.39,0.05,0.0,-102.54,97.89,-0.74,-1.44,0.08,-3.41,0.37,0.35,0.35,0.39,0.35,585.86,0.0,99.01,8.91,2.97,1.47,-0.78,0.38,0.35,0.35,0.39,2.74,3.96,0.87
1980-04-22,0.13,89.58,-37.97,99.09,4.29,1.45,1.16,-1.65,0.37,0.36,0.35,0.39,0.08,0.0,-96.03,99.03,-1.44,-2.49,0.63,-2.25,0.37,0.35,0.35,0.39,0.18,522.43,0.0,99.19,9.36,4.73,1.94,-1.0,0.37,0.36,0.35,0.39,2.46,3.43,0.82
1980-04-23,0.09,45.6,-19.77,98.94,3.85,1.26,1.61,-2.51,0.38,0.36,0.35,0.39,0.07,0.0,-76.88,98.8,0.43,-0.49,0.49,-4.18,0.37,0.36,0.35,0.39,0.14,310.66,0.0,99.06,6.14,3.23,2.72,-1.5,0.4,0.36,0.35,0.39,6.13,2.71,0.78
1980-04-24,0.04,61.06,-19.26,98.58,6.11,1.99,3.33,-2.19,0.39,0.37,0.35,0.39,0.02,0.0,-68.21,98.32,2.39,-0.49,2.51,-3.08,0.38,0.36,0.35,0.39,0.06,447.73,0.0,98.78,9.36,4.08,4.21,-1.51,0.4,0.37,0.35,0.39,3.58,4.77,0.77
1980-04-25,0.37,26.47,-7.78,98.46,3.57,1.75,3.03,-0.32,0.41,0.38,0.35,0.39,0.02,0.0,-22.76,98.37,1.14,0.91,2.33,-2.35,0.4,0.37,0.35,0.39,0.57,193.58,0.0,98.52,5.79,2.8,3.88,0.8,0.42,0.39,0.35,0.39,10.0,1.97,0.85
1980-04-26,0.28,20.61,-7.56,98.34,3.24,2.54,1.79,0.75,0.43,0.41,0.35,0.39,0.22,0.0,-46.84,98.22,2.02,1.69,0.84,0.19,0.41,0.39,0.35,0.39,0.33,156.44,0.0,98.53,4.28,3.17,2.69,1.01,0.43,0.42,0.36,0.39,11.84,0.92,1.26
1980-04-27,0.16,59.8,-20.74,98.67,5.6,3.6,1.56,0.31,0.41,0.41,0.36,0.39,0.09,0.0,-70.57,98.48,1.28,1.16,0.62,-0.5,0.4,0.41,0.36,0.39,0.22,352.12,0.0,98.9,10.27,6.01,2.5,1.02,0.43,0.42,0.36,0.39,5.13,2.31,0.92
1980-04-28,0.06,72.0,-24.54,98.89,7.74,4.85,0.97,-0.09,0.41,0.41,0.36,0.39,0.03,0.0,-78.96,98.83,3.24,2.68,-0.7,-1.39,0.4,0.4,0.36,0.39,0.09,525.88,0.0,98.98,11.86,7.31,1.84,0.86,0.41,0.41,0.36,0.39,1.75,2.94,0.87
1980-04-29,0.02,86.71,-32.65,98.79,8.48,5.08,-0.52,-0.23,0.39,0.4,0.36,0.39,0.01,0.0,-100.86,98.68,2.23,1.76,-1.61,-1.41,0.39,0.39,0.36,0.39,0.03,599.52,0.0,98.92,13.52,7.45,0.91,0.71,0.4,0.4,0.37,0.39,1.32,3.44,0.78
1980-04-30,0.01,110.43,-46.29,98.52,11.11,4.81,-2.49,-1.03,0.38,0.39,0.37,0.39,0.0,0.0,-120.61,98.31,3.67,2.38,-3.46,-2.34,0.37,0.38,0.36,0.39,0.01,613.33,0.0,98.7,17.48,7.34,-1.6,-0.16,0.39,0.39,0.37,0.39,0.08,6.8,0.77
1980-05-01,0.0,103.86,-44.4,98.25,13.28,7.05,-3.39,-1.9,0.36,0.38,0.36,0.39,0.0,0.0,-108.23,98.16,7.62,4.13,-4.45,-2.41,0.36,0.37,0.36,0.39,0.0,578.52,0.0,98.35,18.68,8.61,-2.35,-1.55,0.37,0.38,0.36,0.39,0.53,8.04,0.75
1980-05-02,0.0,65.76,-27.98,98.37,12.33,8.02,-3.28,-1.05,0.36,0.37,0.36,0.39,0.0,0.0,-70.21,98.31,9.33,6.86,-4.57,-1.76,0.35,0.37,0.36,0.39,0.0,362.19,0.0,98.46,16.03,9.65,-2.32,-0.21,0.39,0.37,0.36,0.39,4.27,5.18,0.76
1980-05-03,0.0,43.2,-11.11,98.25,9.93,7.14,-3.48,-0.37,0.4,0.38,0.36,0.39,0.0,0.0,-35.64,98.04,7.76,5.88,-4.8,-1.28,0.38,0.37,0.36,0.39,0.0,291.02,0.0,98.39,12.35,8.13,-2.01,0.48,0.43,0.39,0.36,0.39,10.71,3.72,1.0
1980-05-04,0.0,55.7,-17.8,97.97,8.14,4.68,-1.93,-1.7,0.4,0.4,0.36,0.39,0.0,0.0,-62.55,97.81,5.95,0.09,-3.34,-3.08,0.39,0.4,0.36,0.39,0.0,365.14,0.0,98.16,9.77,7.24,-0.26,-0.36,0.43,0.4,0.36,0.39,1.89,3.77,1.1
1980-05-05,0.0,77.13,-34.25,98.07,7.99,0.46,-2.94,-0.88,0.38,0.39,0.36,0.39,0.0,0.0,-86.14,97.93,3.56,-2.05,-4.52,-1.66,0.37,0.39,0.36,0.39,0.0,526.42,0.0,98.16,12.12,3.26,-1.58,-0.09,0.39,0.4,0.36,0.39,0.0,6.5,0.81
1980-05-06,0.0,93.68,-33.06,97.62,11.5,4.54,-1.76,0.25,0.37,0.38,0.36,0.39,0.0,0.0,-102.82,97.39,5.59,0.29,-3.0,-0.63,0.36,0.38,0.36,0.39,0.0,571.08,0.0,97.9,16.89,8.64,1.55,1.46,0.37,0.39,0.36,0.39,0.08,5.67,0.76
1980-05-07,0.0,80.09,-25.2,97.64,11.76,7.37,2.06,0.97,0.37,0.37,0.36,0.39,0.0,0.0,-92.73,97.46,8.53,5.44,0.35,-0.08,0.36,0.37,0.36,0.39,0.0,476.11,0.0,97.89,15.52,9.3,3.67,1.67,0.37,0.38,0.36,0.39,2.21,5.13,0.74
1980-05-08,0.0,38.61,-19.6,97.88,10.07,8.13,0.29,0.29,0.38,0.37,0.36,0.39,0.0,0.0,-57.63,97.68,6.3,5.36,-1.54,-1.83,0.36,0.37,0.36,0.39,0.0,248.36,0.0,98.26,12.92,10.44,2.83,1.5,0.41,0.38,0.36,0.39,6.4,1.42,0.82
1980-05-09,0.0,42.37,-16.4,99.05,8.94,4.4,-0.65,-2.82,0.39,0.38,0.36,0.39,0.0,0.0,-75.87,98.31,6.82,1.69,-1.51,-3.93,0.38,0.38,0.36,0.39,0.0,254.43,0.0,99.79,11.86,7.81,0.26,-1.69,0.4,0.38,0.36,0.39,0.76,3.87,0.96
1980-05-10,0.0,124.6,-52.2,99.95,9.57,1.75,-2.39,-1.76,0.37,0.38,0.36,0.39,0.0,0.0,-133.99,99.82,3.46,-0.07,-3.37,-2.12,0.36,0.37,0.36,0.39,0.0,694.72,0.0,100.1,14.94,3.55,-1.38,-1.43,0.38,0.38,0.36,0.39,0.0,7.71,0.71
1980-05-11,0.0,125.72,-54.65,99.75,12.48,3.54,-3.56,-0.74,0.35,0.37,0.36,0.39,0.0,0.0,-130.46,99.49,6.22,1.2,-4.52,-1.47,0.34,0.36,0.36,0.39,0.0,702.69,0.0,100.0,18.25,5.9,-2.79,-0.3,0.36,0.37,0.36,0.39,0.0,9.9,0.69
1980-05-12,0.0,124.69,-53.04,99.3,14.4,4.7,-3.77,-0.54,0.34,0.36,0.36,0.39,0.0,0.0,-126.89,99.03,8.55,2.47,-4.43,-1.16,0.33,0.35,0.36,0.39,0.0,695.58,0.0,99.58,19.98,7.35,-2.77,0.01,0.34,0.36,0.36,0.39,0.0,10.9,0.67
1980-05-13,0.0,126.07,-55.32,99.02,13.65,3.09,-4.83,-0.99,0.32,0.35,0.36,0.39,0.0,0.0,-128.08,98.79,8.63,0.34,-6.05,-1.44,0.31,0.34,0.35,0.39,0.0,699.81,0.0,99.16,18.5,4.75,-3.25,-0.73,0.33,0.35,0.36,0.39,0.0,13.29,0.66
1980-05-14,0.0,127.19,-55.66,99.1,12.44,0.9,-4.25,-1.25,0.31,0.34,0.35,0.39,0.0,0.0,-130.28,98.96,7.95,-1.09,-5.01,-2.09,0.3,0.33,0.35,0.39,0.0,710.47,0.0,99.26,17.08,3.17,-3.6,-0.62,0.31,0.34,0.35,0.39,0.0,12.97,0.64
1980-05-15,0.0,116.98,-52.19,99.32,10.31,-1.65,-3.7,-2.23,0.3,0.33,0.35,0.39,0.0,0.0,-131.99,99.26,6.41,-2.51,-5.01,-2.74,0.29,0.32,0.35,0.39,0.0,709.73,0.0,99.39,14.39,-0.77,-2.42,-1.53,0.3,0.33,0.35,0.39,0.0,12.08,0.65
1980-05-16,0.0,95.81,-43.79,99.26,10.12,-0.81,-2.56,-1.97,0.29,0.32,0.35,0.39,0.0,0.0,-122.28,99.18,5.24,-2.95,-4.1,-2.32,0.28,0.32,0.35,0.39,0.0,642.77,0.0,99.34,13.94,1.6,-0.63,-1.64,0.29,0.32,0.35,0.39,0.0,8.95,0.62
1980-05-17,0.0,88.06,-37.81,99.15,11.41,1.96,-2.19,-1.31,0.28,0.31,0.35,0.39,0.0,0.0,-121.41,98.94,5.81,-0.64,-3.78,-1.64,0.28,0.31,0.35,0.39,0.0,637.25,0.0,99.3,15.2,6.46,-0.65,-0.84,0.29,0.32,0.35,0.39,0.03,7.23,0.63
1980-05-18,0.0,82.16,-31.0,98.78,12.33,7.41,-0.86,-1.36,0.29,0.31,0.34,0.39,0.0,0.0,-95.0,98.63,8.07,3.75,-1.79,-1.95,0.28,0.31,0.34,0.39,0.0,583.94,0.0,98.95,17.42,10.81,-0.04,-0.81,0.32,0.31,0.35,0.39,4.37,4.16,0.66
1980-05-19,0.0,96.63,-38.81,98.85,13.07,7.18,-1.5,-1.02,0.31,0.31,0.34,0.39,0.0,0.0,-96.08,98.76,7.01,5.85,-2.44,-1.58,0.31,0.31,0.34,0.39,0.0,507.92,0.0,98.94,17.5,9.32,-0.31,0.23,0.32,0.31,0.34,0.39,0.46,5.55,0.66
1980-05-20,0.0,110.81,-42.23,98.6,14.41,7.84,-0.62,-0.41,0.3,0.31,0.34,0.39,0.0,0.0,-119.02,98.32,7.42,5.5,-1.53,-1.9,0.3,0.3,0.34,0.39,0.0,598.81,0.0,98.92,19.56,10.02,0.29,0.32,0.31,0.31,0.34,0.39,0.25,5.52,0.61
1980-05-21,0.0,101.55,-37.53,98.21,14.64,10.15,-0.9,-0.78,0.29,0.3,0.34,0.39,0.0,0.0,-106.37,98.08,8.62,8.02,-1.46,-2.2,0.29,0.3,0.34,0.39,0.0,608.8,0.0,98.33,19.46,11.54,-0.32,-0.21,0.3,0.3,0.34,0.39,1.49,5.04,0.62
1980-05-22,0.0,108.33,-41.48,98.49,12.86,6.34,-2.49,-2.08,0.29,0.3,0.34,0.39,0.0,0.0,-108.08,98.27,9.23,1.19,-3.07,-3.09,0.29,0.3,0.33,0.39,0.0,640.54,0.0,98.78,17.11,8.98,-1.41,-0.99,0.3,0.3,0.34,0.39,0.38,7.82,0.6
1980-05-23,0.0,122.63,-52.25,98.74,11.96,2.21,-1.4,-1.83,0.28,0.3,0.33,0.39,0.0,0.0,-124.32,98.64,6.81,0.5,-2.88,-2.5,0.27,0.29,0.33,0.39,0.0,647.64,0.0,98.84,16.93,4.44,0.55,-0.92,0.29,0.3,0.33,0.39,0.0,8.88,0.6
1980-05-24,0.0,73.16,-34.85,98.77,10.77,4.5,0.96,-1.91,0.27,0.29,0.33,0.39,0.0,0.0,-87.02,98.71,6.28,1.31,-0.42,-2.48,0.27,0.29,0.33,0.39,0.0,385.31,0.0,98.82,13.88,5.89,1.96,-1.15,0.27,0.29,0.33,0.39,0.66,4.94,0.6
1980-05-25,0.0,65.41,-26.18,98.77,11.44,6.33,0.94,-1.01,0.27,0.29,0.33,0.39,0.0,0.0,-67.6,98.73,6.66,5.46,-1.37,-1.83,0.27,0.29,0.33,0.39,0.0,377.63,0.0,98.81,14.76,7.59,2.1,-0.54,0.27,0.29,0.33,0.39,0.6,4.01,0.61
1980-05-26,0.0,91.69,-33.74,98.7,14.14,7.71,-1.22,-0.64,0.27,0.29,0.33,0.39,0.0,0.0,-96.25,98.5,7.89,5.97,-1.94,-1.86,0.26,0.28,0.33,0.39,0.0,602.83,0.0,98.82,19.41,9.85,0.25,0.61,0.27,0.29,0.33,0.39,0.01,5.4,0.6
1980-05-27,0.0,97.24,-35.8,98.34,14.79,10.52,0.01,-0.04,0.27,0.28,0.33,0.39,0.0,0.0,-102.19,98.13,8.26,6.79,-1.71,-0.72,0.26,0.28,0.32,0.39,0.0,599.25,0.0,98.53,20.65,13.77,1.3,0.69,0.32,0.28,0.33,0.39,5.78,4.64,0.63
1980-05-28,0.0,77.93,-29.17,97.88,14.22,10.92,1.25,0.46,0.32,0.28,0.32,0.38,0.0,0.0,-74.48,97.65,9.18,9.01,0.28,-0.34,0.32,0.28,0.32,0.38,0.0,440.75,0.0,98.13,18.19,11.79,2.08,1.52,0.33,0.29,0.32,0.39,1.33,3.98,0.61
1980-05-29,0.0,82.58,-30.64,97.53,13.47,10.76,0.9,0.96,0.34,0.29,0.32,0.38,0.0,0.0,-94.32,97.32,8.68,8.53,-0.8,0.27,0.31,0.29,0.32,0.38,0.0,524.74,0.0,97.76,19.07,12.07,3.75,1.7,0.39,0.3,0.32,0.38,9.32,3.83,0.61
1980-05-30,0.0,65.64,-21.0,97.98,11.71,9.03,2.31,0.18,0.38,0.31,0.32,0.38,0.0,0.0,-84.99,97.64,9.54,7.35,1.07,-1.9,0.36,0.3,0.32,0.38,0.0,401.02,0.0,98.44,14.22,10.69,3.47,1.66,0.39,0.32,0.32,0.38,5.58,3.77,0.6
1980-05-31,0.0,91.81,-33.53,98.17,11.49,6.82,0.68,1.18,0.35,0.32,0.32,0.38,0.0,0.0,-99.73,97.91,7.83,5.87,-0.35,0.27,0.34,0.32,0.32,0.38,0.0,540.63,0.0,98.44,15.95,8.07,2.18,2.09,0.37,0.32,0.32,0.38,3.4,4.89,0.61
1980-06-01,0.0,54.13,-18.12,98.36,10.3,7.8,3.26,1.41,0.38,0.33,0.32,0.38,0.0,0.0,-64.79,97.99,8.57,6.86,1.56,-0.2,0.37,0.32,0.32,0.38,0.0,360.98,0.0,98.98,13.06,8.93,4.37,2.49,0.39,0.34,0.32,0.38,7.26,3.59,0.63
1980-06-02,0.0,96.54,-35.73,99.51,12.13,7.44,2.51,-0.77,0.36,0.34,0.32,0.38,0.0,0.0,-95.72,99.04,7.5,5.35,1.39,-1.83,0.36,0.34,0.32,0.38,0.0,510.53,0.0,99.78,16.16,9.45,3.67,0.36,0.38,0.34,0.32,0.38,1.3,5.83,0.63
1980-06-03,0.0,49.58,-18.64,99.75,12.99,10.22,2.53,0.41,0.35,0.34,0.32,0.38,0.0,0.0,-55.49,99.67,9.37,7.87,1.56,-0.42,0.35,0.34,0.32,0.38,0.0,423.42,0.0,99.82,15.51,12.03,4.16,0.78,0.36,0.34,0.32,0.38,0.93,3.12,0.56
